"BehaviorSpace results (NetLogo 6.2.0)"
"/home/h2/s1426633/IPS-SPREADS-2-4-MM.nlogo"
"UPS3"
"08/04/2022 10:01:09:381 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","sanitation-felling","path-to-input","[step]","nhost1","nhost2","nhost3","prima1","prima2","prima3","count spruce","ncut1","ncut2","ncut3"
"848","80","input/2698/","23712","25","0","0","1.0778443113772456","0.6287425149700598","0","167","101","0","0"
"860","80","input/3888/","8178","0","0","0","4.332138590203106","0","0","837","0","0","0"
"849","80","input/2698/","22113","26","0","0","1.095808383233533","0.592814371257485","0","167","102","0","0"
"869","80","input/4563/","41714","53","3","0","2.435380384967919","2.237396883593034","2.2263978001833182","1091","211","11","0"
"865","80","input/4563/","42295","52","3","0","2.4482126489459213","2.2529789184234645","2.241979835013749","1091","209","11","0"
"863","80","input/4563/","42105","52","4","0","2.442713107241063","2.237396883593034","2.222731439046746","1091","210","14","0"
"861","80","input/4563/","42330","52","5","0","2.451879010082493","2.228230980751604","2.2098991750687444","1091","209","18","0"
"864","80","input/4563/","41503","53","5","0","2.443629697525206","2.213565536205316","2.1952337305224563","1091","213","18","0"
"868","80","input/4563/","41337","53","4","0","2.45096241979835","2.23006416131989","2.2163153070577453","1091","210","16","0"
"866","80","input/4563/","41739","53","4","0","2.4372135655362053","2.2153987167736022","2.2007332722273145","1091","212","17","0"
"870","80","input/4563/","41519","52","4","0","2.4472960586617782","2.223648029330889","2.2098991750687444","1091","209","18","0"
"867","80","input/4563/","41919","53","4","0","2.4390467461044913","2.222731439046746","2.2080659945004584","1091","214","15","0"
"862","80","input/4563/","44486","53","5","0","2.4500458295142074","2.214482126489459","2.1961503208065993","1091","211","19","0"
"873","80","input/4698/","21657","8","0","0","4.450792126740279","4.43014882381181","0","2083","30","0","0"
"871","80","input/4698/","23683","8","0","0","4.440710513682189","4.412866058569371","0","2083","34","2","0"
"874","80","input/4698/","23687","8","0","0","4.443590974555929","4.415746519443111","0","2083","33","2","0"
"872","80","input/4698/","40270","9","1","0","4.438790206433029","4.405184829572732","4.402304368698992","2083","35","3","0"
"875","80","input/4698/","21899","8","0","0","4.446471435429669","4.4186269803168505","0","2083","32","2","0"
"877","80","input/4698/","22300","8","0","0","4.446471435429669","4.4186269803168505","0","2083","32","2","0"
"876","80","input/4698/","23267","9","0","0","4.437830052808449","4.407105136821891","0","2083","35","2","0"
"878","80","input/4698/","23884","8","0","0","4.445991358617379","4.421507441190591","0","2083","32","1","0"
"881","80","input/4704/","20505","1","0","0","4.785476718403547","4.782150776053215","0","1804","6","0","0"
"880","80","input/4698/","38904","8","1","0","4.443590974555929","4.416226596255401","4.413346135381661","2083","33","2","0"
"882","80","input/4704/","17514","1","0","0","4.785476718403547","4.782150776053215","0","1804","6","0","0"
"879","80","input/4698/","39525","8","1","0","4.443590974555929","4.413346135381661","4.410465674507921","2083","33","3","0"
"883","80","input/4704/","18109","1","0","0","4.7888026607538805","4.785476718403547","0","1804","5","0","0"
"884","80","input/4704/","17289","1","0","0","4.7888026607538805","4.785476718403547","0","1804","5","0","0"
"885","80","input/4704/","16716","1","0","0","4.7888026607538805","4.785476718403547","0","1804","5","0","0"
"887","80","input/4704/","17306","1","0","0","4.785476718403547","4.782150776053215","0","1804","6","0","0"
"886","80","input/4704/","22120","2","0","0","4.786031042128603","4.779379157427938","0","1804","6","0","0"
"889","80","input/4704/","19522","1","0","0","4.7888026607538805","4.785476718403547","0","1804","5","0","0"
"888","80","input/4704/","17316","1","0","0","4.7888026607538805","4.785476718403547","0","1804","5","0","0"
"890","80","input/4704/","16856","1","0","0","4.7888026607538805","4.785476718403547","0","1804","5","0","0"
"891","80","input/4822/","42471","20","1","0","3.437894736842105","3.214736842105263","3.2021052631578946","475","78","4","0"
"895","80","input/4822/","25520","19","0","0","3.437894736842105","3.2505263157894735","0","475","77","2","0"
"893","80","input/4822/","44496","19","1","0","3.463157894736842","3.2673684210526317","3.254736842105263","475","76","2","0"
"901","80","input/5240/","8091","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"902","80","input/5240/","8075","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"892","80","input/4822/","26116","19","0","0","3.477894736842105","3.2926315789473684","0","475","74","2","0"
"903","80","input/5240/","8068","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"904","80","input/5240/","8133","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"905","80","input/5240/","8105","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"906","80","input/5240/","8159","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"907","80","input/5240/","8097","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"897","80","input/4822/","24885","19","0","0","3.4547368421052633","3.2736842105263158","0","475","75","2","0"
"908","80","input/5240/","8109","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"909","80","input/5240/","8090","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"910","80","input/5240/","8088","0","0","0","4.417153996101365","0","0","1539","0","0","0"
"894","80","input/4822/","43876","19","1","0","3.4568421052631577","3.24","3.2294736842105265","475","76","4","0"
"911","80","input/5264/","8125","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"912","80","input/5264/","8123","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"913","80","input/5264/","8109","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"896","80","input/4822/","42104","19","1","0","3.4694736842105263","3.263157894736842","3.2526315789473683","475","76","3","0"
"914","80","input/5264/","8118","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"899","80","input/4822/","25481","19","0","0","3.44","3.263157894736842","0","475","77","2","0"
"915","80","input/5264/","8102","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"916","80","input/5264/","8127","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"898","80","input/4822/","43903","19","1","0","3.48","3.288421052631579","3.2778947368421054","475","74","2","0"
"917","80","input/5264/","8131","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"918","80","input/5264/","8091","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"919","80","input/5264/","8125","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"920","80","input/5264/","8116","0","0","0","5.42827868852459","0","0","1464","0","0","0"
"921","80","input/5265/","8187","0","0","0","4.593360995850622","0","0","723","0","0","0"
"922","80","input/5265/","8115","0","0","0","4.593360995850622","0","0","723","0","0","0"
"923","80","input/5265/","8130","0","0","0","4.593360995850622","0","0","723","0","0","0"
"924","80","input/5265/","8193","0","0","0","4.593360995850622","0","0","723","0","0","0"
"900","80","input/4822/","42898","19","1","0","3.471578947368421","3.231578947368421","3.221052631578947","475","75","6","0"
"925","80","input/5265/","8157","0","0","0","4.593360995850622","0","0","723","0","0","0"
"926","80","input/5265/","8113","0","0","0","4.593360995850622","0","0","723","0","0","0"
"927","80","input/5265/","8144","0","0","0","4.593360995850622","0","0","723","0","0","0"
"929","80","input/5265/","8103","0","0","0","4.593360995850622","0","0","723","0","0","0"
"928","80","input/5265/","8101","0","0","0","4.593360995850622","0","0","723","0","0","0"
"930","80","input/5265/","8138","0","0","0","4.593360995850622","0","0","723","0","0","0"
"936","80","input/5368/","44080","71","12","0","2.933806146572104","2.6799054373522457","2.654373522458629","2115","284","46","0"
"935","80","input/5368/","44103","71","12","0","2.9371158392434986","2.6723404255319148","2.646335697399527","2115","283","49","0"
"932","80","input/5368/","44277","72","12","0","2.926241134751773","2.6718676122931444","2.644917257683215","2115","287","46","0"
"934","80","input/5368/","46119","72","13","0","2.923404255319149","2.655791962174941","2.625531914893617","2115","290","52","0"
"941","80","input/5397/","8113","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"940","80","input/5368/","42468","71","13","0","2.933806146572104","2.6732860520094563","2.645390070921986","2115","283","50","0"
"942","80","input/5397/","8117","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"938","80","input/5368/","43732","72","13","0","2.933806146572104","2.6643026004728134","2.6359338061465722","2115","286","50","0"
"933","80","input/5368/","42313","71","13","0","2.93806146572104","2.660520094562648","2.633096926713948","2115","285","53","0"
"937","80","input/5368/","43700","71","14","0","2.9404255319148938","2.6647754137115838","2.6307328605200944","2115","283","54","1"
"939","80","input/5368/","41917","71","13","0","2.9432624113475176","2.666193853427896","2.632624113475177","2115","284","53","1"
"944","80","input/5397/","8108","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"943","80","input/5397/","8200","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"945","80","input/5397/","8128","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"946","80","input/5397/","8132","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"947","80","input/5397/","8116","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"948","80","input/5397/","8102","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"949","80","input/5397/","8150","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"931","80","input/5368/","42516","71","14","1","2.938534278959811","2.663356973995272","2.624113475177305","2115","286","54","2"
"950","80","input/5397/","8137","0","0","0","3.573278800272665","0","0","1467","0","0","0"
"954","80","input/5498/","43694","99","17","1","3.496287128712871","2.969678217821782","2.900990099009901","1616","395","70","4"
"952","80","input/5498/","45723","99","22","1","3.510519801980198","2.9207920792079207","2.844059405940594","1616","394","86","2"
"960","80","input/5498/","43893","99","20","0","3.5068069306930694","2.922648514851485","2.85519801980198","1616","396","82","2"
"955","80","input/5498/","44115","99","22","1","3.4975247524752477","2.9133663366336635","2.8353960396039604","1616","396","88","2"
"958","80","input/5498/","44893","99","20","1","3.5030940594059405","2.9405940594059405","2.859529702970297","1616","396","79","4"
"957","80","input/5498/","43883","99","21","0","3.5006188118811883","2.925123762376238","2.853960396039604","1616","396","82","2"
"956","80","input/5498/","45091","99","22","1","3.504950495049505","2.9077970297029703","2.8155940594059405","1616","397","87","6"
"959","80","input/5498/","44667","99","21","2","3.498762376237624","2.9207920792079207","2.8292079207920793","1616","397","84","6"
"951","80","input/5498/","43077","99","23","3","3.5068069306930694","2.900990099009901","2.7889851485148514","1616","396","91","10"
"953","80","input/5498/","45506","99","23","1","3.511138613861386","2.905321782178218","2.8242574257425743","1616","394","90","3"
"961","80","input/5500/","40312","33","6","0","4.241067174845164","4.102906145783707","4.0867079561696045","2099","133","23","0"
"962","80","input/5500/","41108","33","7","0","4.245354930919485","4.090519294902334","4.072891853263458","2099","132","29","0"
"964","80","input/5500/","38470","32","7","0","4.250595521676989","4.098618389709386","4.08099094807051","2099","130","29","0"
"963","80","input/5500/","39288","33","8","0","4.2434492615531205","4.082896617436875","4.059552167698905","2099","133","31","1"
"971","80","input/5520/","17877","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"965","80","input/5500/","39386","33","6","0","4.242020009528347","4.106241067174845","4.090519294902334","2099","132","23","0"
"966","80","input/5500/","40075","33","7","0","4.250119104335398","4.096712720343021","4.079085278704145","2099","130","28","0"
"967","80","input/5500/","40098","34","7","0","4.236779418770843","4.082420200095283","4.0657455931395905","2099","134","29","0"
"972","80","input/5520/","23467","1","0","0","4.896814404432133","4.892659279778393","0","1444","5","0","0"
"973","80","input/5520/","17489","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"968","80","input/5500/","40472","33","8","0","4.250595521676989","4.091948546927108","4.072415435921868","2099","131","30","0"
"974","80","input/5520/","16680","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"975","80","input/5520/","17859","1","0","0","4.896814404432133","4.892659279778393","0","1444","5","0","0"
"976","80","input/5520/","17144","1","0","0","4.9051246537396125","4.900969529085873","0","1444","3","0","0"
"969","80","input/5500/","39686","33","8","0","4.249166269652215","4.093854216293473","4.0709861838970935","2099","130","30","1"
"977","80","input/5520/","17085","1","0","0","4.896814404432133","4.892659279778393","0","1444","5","0","0"
"978","80","input/5520/","18493","1","0","0","4.9051246537396125","4.900969529085873","0","1444","3","0","0"
"979","80","input/5520/","16467","1","0","0","4.900969529085873","4.896814404432133","0","1444","4","0","0"
"970","80","input/5500/","37903","32","7","0","4.250595521676989","4.107193901858028","4.090519294902334","2099","129","26","0"
"980","80","input/5520/","16706","1","0","0","4.896814404432133","4.892659279778393","0","1444","5","0","0"
"982","80","input/5884/","22666","2","0","0","5.088516746411483","5.062200956937799","0","418","10","0","0"
"981","80","input/5884/","23871","2","0","0","5.117224880382775","5.088516746411483","0","418","8","0","0"
"983","80","input/5884/","22550","2","0","0","5.133971291866029","5.1028708133971294","0","418","7","0","0"
"985","80","input/5884/","23329","2","0","0","5.105263157894737","5.076555023923445","0","418","9","0","0"
"984","80","input/5884/","23341","2","0","0","5.088516746411483","5.059808612440191","0","418","10","0","0"
"991","80","input/6037/","8110","0","0","0","4.654761904761905","0","0","672","0","0","0"
"992","80","input/6037/","8075","0","0","0","4.654761904761905","0","0","672","0","0","0"
"993","80","input/6037/","8116","0","0","0","4.654761904761905","0","0","672","0","0","0"
"994","80","input/6037/","8107","0","0","0","4.654761904761905","0","0","672","0","0","0"
"995","80","input/6037/","8108","0","0","0","4.654761904761905","0","0","672","0","0","0"
"996","80","input/6037/","8115","0","0","0","4.654761904761905","0","0","672","0","0","0"
"997","80","input/6037/","8089","0","0","0","4.654761904761905","0","0","672","0","0","0"
"998","80","input/6037/","8127","0","0","0","4.654761904761905","0","0","672","0","0","0"
"999","80","input/6037/","8156","0","0","0","4.654761904761905","0","0","672","0","0","0"
"1000","80","input/6037/","8079","0","0","0","4.654761904761905","0","0","672","0","0","0"
"986","80","input/5884/","21485","2","0","0","5.117224880382775","5.088516746411483","0","418","8","0","0"
"987","80","input/5884/","17500","2","0","0","5.1028708133971294","5.074162679425838","0","418","9","0","0"
"1001","80","input/6041/","8142","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"1002","80","input/6041/","8144","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"1003","80","input/6041/","8124","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"1004","80","input/6041/","8119","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"1005","80","input/6041/","8147","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"988","80","input/5884/","16690","2","0","0","5.100478468899522","5.07177033492823","0","418","9","0","0"
"1006","80","input/6041/","8110","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"989","80","input/5884/","17095","2","0","0","5.105263157894737","5.074162679425838","0","418","9","0","0"
"1007","80","input/6041/","8117","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"1008","80","input/6041/","8105","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"990","80","input/5884/","23302","2","0","0","5.105263157894737","5.076555023923445","0","418","9","0","0"
"1009","80","input/6041/","8129","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"1010","80","input/6041/","8128","0","0","0","4.630150753768844","0","0","1990","0","0","0"
"1014","80","input/6170/","41678","57","9","0","3.637528259231349","3.260738507912585","3.2132629992464206","1327","228","38","2"
"1018","80","input/6170/","46483","57","10","0","3.6397889977392617","3.2599849284099474","3.2162773172569707","1327","226","40","0"
"1013","80","input/6170/","43109","57","11","1","3.6510926902788245","3.2403918613413714","3.1801055011303694","1327","226","45","3"
"1011","80","input/6170/","43923","56","10","1","3.642049736247174","3.258477769404672","3.2057272042200453","1327","226","42","2"
"1017","80","input/6170/","45073","56","11","0","3.642049736247174","3.247174076865109","3.1944235116804824","1327","226","44","1"
"1012","80","input/6170/","44287","56","11","0","3.651846269781462","3.2418990203466467","3.190655614167295","1327","225","46","1"
"1016","80","input/6170/","45913","56","10","0","3.6382818387339864","3.269781461944235","3.2230595327807086","1327","226","39","1"
"1020","80","input/6170/","45478","56","10","1","3.635267520723436","3.2735493594574225","3.219291635267521","1327","226","38","2"
"1019","80","input/6170/","45523","57","12","1","3.639035418236624","3.2336096458176335","3.174076865109269","1327","227","46","2"
"1015","80","input/6170/","43891","57","10","0","3.6412961567445365","3.25923134890731","3.217030896759608","1327","227","39","0"
"1021","80","input/6185/","22550","3","0","0","4.2656042496679945","4.254980079681275","0","1506","11","0","0"
"1023","80","input/6185/","17113","2","0","0","4.270252324037185","4.262284196547145","0","1506","10","0","0"
"1022","80","input/6185/","19725","3","0","0","4.268924302788845","4.258964143426295","0","1506","10","0","0"
"1024","80","input/6185/","18913","3","0","0","4.270252324037185","4.258964143426295","0","1506","10","0","0"
"1025","80","input/6185/","20525","3","0","0","4.266932270916334","4.256308100929615","0","1506","11","0","0"
"1026","80","input/6185/","17709","3","0","0","4.266268260292165","4.254980079681275","0","1506","11","0","0"
"1028","80","input/6185/","23550","3","0","0","4.2629482071713145","4.252324037184595","0","1506","12","0","0"
"1027","80","input/6185/","21706","3","0","0","4.266932270916334","4.257636122177955","0","1506","10","0","0"
"1029","80","input/6185/","16932","3","0","0","4.270916334661354","4.258964143426295","0","1506","10","0","0"
"1030","80","input/6185/","21288","3","0","0","4.262284196547145","4.252324037184595","0","1506","12","0","0"
"1031","80","input/6187/","23282","4","0","0","3.7865232163080407","3.77519818799547","0","1766","17","0","0"
"1033","80","input/6187/","22669","4","0","0","3.788788221970555","3.7774631936579843","0","1766","16","0","0"
"1032","80","input/6187/","22711","4","0","0","3.7882219705549263","3.7768969422423555","0","1766","16","0","0"
"1034","80","input/6187/","24141","4","0","0","3.7893544733861835","3.7780294450736127","0","1766","16","0","0"
"1035","80","input/6187/","21704","4","0","0","3.7921857304643263","3.7808607021517555","0","1766","15","0","0"
"1036","80","input/6187/","21918","4","0","0","3.7893544733861835","3.7780294450736127","0","1766","16","0","0"
"1037","80","input/6187/","20892","4","0","0","3.7859569648924123","3.7746319365798415","0","1766","17","0","0"
"1038","80","input/6187/","22077","4","0","0","3.7927519818799547","3.781426953567384","0","1766","15","0","0"
"1041","80","input/6197/","8129","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1042","80","input/6197/","8126","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1043","80","input/6197/","8135","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1044","80","input/6197/","8167","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1045","80","input/6197/","8197","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1046","80","input/6197/","8107","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1047","80","input/6197/","8107","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1048","80","input/6197/","8111","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1049","80","input/6197/","8102","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1039","80","input/6187/","22083","4","0","0","3.7927519818799547","3.7808607021517555","0","1766","15","0","0"
"1050","80","input/6197/","8129","0","0","0","3.6620718462823727","0","0","2394","0","0","0"
"1040","80","input/6187/","21495","4","0","0","3.788788221970555","3.7768969422423555","0","1766","16","0","0"
"1052","80","input/6309/","43710","87","11","0","3.560504825538233","3.078693392724573","3.0334075723830733","1347","349","44","0"
"1051","80","input/6309/","40855","86","13","1","3.5820341499628805","3.0653303637713436","2.997772828507795","1347","346","50","3"
"1056","80","input/6309/","43092","87","12","1","3.573125463994061","3.0475129918337047","2.976243504083148","1347","349","49","4"
"1054","80","input/6309/","40864","86","11","0","3.576837416481069","3.0861172976985896","3.03637713437268","1347","345","46","1"
"1058","80","input/6309/","42296","86","10","1","3.5694135115070527","3.111358574610245","3.057164068299926","1347","346","39","2"
"1055","80","input/6309/","44927","88","15","1","3.5760950259836672","3.008166295471418","2.9317000742390498","1347","350","59","3"
"1059","80","input/6309/","43251","87","15","0","3.5738678544914624","3.012620638455828","2.9465478841870825","1347","347","58","1"
"1053","80","input/6309/","40532","87","17","1","3.5835189309576836","2.989606533036377","2.89086859688196","1347","350","66","5"
"1057","80","input/6309/","44524","87","13","0","3.5597624350408315","3.034149962880475","2.976243504083148","1347","349","52","1"
"1060","80","input/6309/","42069","87","15","1","3.5679287305122496","3.001484780994803","2.9302152932442467","1347","349","60","3"
"1064","80","input/6443/","43294","35","2","0","3.8067846607669615","3.5309734513274336","3.5117994100294987","678","142","9","0"
"1061","80","input/6443/","40733","36","3","0","3.797935103244838","3.47787610619469","3.4513274336283186","678","144","13","0"
"1071","80","input/6575/","8146","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1067","80","input/6443/","43744","36","3","0","3.8200589970501473","3.4852507374631267","3.4557522123893807","678","142","13","0"
"1072","80","input/6575/","8151","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1062","80","input/6443/","41564","36","4","0","3.799410029498525","3.4469026548672566","3.411504424778761","678","144","15","0"
"1063","80","input/6443/","43986","35","3","0","3.8008849557522124","3.5309734513274336","3.504424778761062","678","141","10","0"
"1073","80","input/6575/","8126","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1074","80","input/6575/","8115","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1075","80","input/6575/","8122","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1066","80","input/6443/","39126","36","3","0","3.8053097345132745","3.482300884955752","3.4557522123893807","678","144","12","0"
"1077","80","input/6575/","8137","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1076","80","input/6575/","8156","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1068","80","input/6443/","43318","35","3","0","3.8230088495575223","3.5250737463126844","3.4970501474926254","678","142","10","0"
"1078","80","input/6575/","8115","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1079","80","input/6575/","8109","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1069","80","input/6443/","42704","35","3","0","3.8156342182890857","3.505899705014749","3.476401179941003","678","142","12","0"
"1080","80","input/6575/","8113","0","0","0","3.197879858657244","0","0","283","0","0","0"
"1065","80","input/6443/","43694","36","3","0","3.812684365781711","3.5088495575221237","3.4852507374631267","678","142","11","0"
"1081","90","input/1614/","19870","1","0","0","3.348314606741573","3.3451935081148565","0","1602","5","0","0"
"1082","90","input/1614/","17291","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"1083","90","input/1614/","17311","1","0","0","3.3451935081148565","3.3414481897627963","0","1602","6","0","0"
"1084","90","input/1614/","20097","1","0","0","3.344569288389513","3.3414481897627963","0","1602","6","0","0"
"1088","90","input/1614/","17496","1","0","0","3.3451935081148565","3.3420724094881398","0","1602","6","0","0"
"1085","90","input/1614/","22491","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"1086","90","input/1614/","22692","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"1087","90","input/1614/","22874","1","0","0","3.3451935081148565","3.3414481897627963","0","1602","6","0","0"
"1089","90","input/1614/","17505","1","0","0","3.348938826466916","3.3451935081148565","0","1602","5","0","0"
"1092","90","input/1632/","8156","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1091","90","input/1632/","8123","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1093","90","input/1632/","8149","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1095","90","input/1632/","8126","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1094","90","input/1632/","8144","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1097","90","input/1632/","8173","0","0","0","4.2239782016348775","0","0","1835","1","0","0"
"1096","90","input/1632/","8115","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1098","90","input/1632/","8123","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1070","80","input/6443/","38878","36","2","0","3.803834808259587","3.5471976401179943","3.5294985250737465","678","142","6","0"
"1099","90","input/1632/","8114","0","0","0","4.2239782016348775","0","0","1835","1","0","0"
"1100","90","input/1632/","8124","0","0","0","4.22724795640327","0","0","1835","0","0","0"
"1101","90","input/2565/","8614","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1104","90","input/2565/","8432","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1090","90","input/1614/","17305","1","0","0","3.3420724094881398","3.33832709113608","0","1602","7","0","0"
"1103","90","input/2565/","8423","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1105","90","input/2565/","8465","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1102","90","input/2565/","8616","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1106","90","input/2565/","8436","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1108","90","input/2565/","8474","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1109","90","input/2565/","8417","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1107","90","input/2565/","8625","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1110","90","input/2565/","8451","0","0","0","3.0790697674418603","0","0","860","0","0","0"
"1114","90","input/2698/","23015","13","0","0","0.8622754491017964","0.6287425149700598","0","167","113","0","0"
"1121","90","input/3888/","8108","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1112","90","input/2698/","24425","13","0","0","0.8502994011976048","0.6107784431137725","0","167","114","0","0"
"1113","90","input/2698/","23111","13","0","0","0.844311377245509","0.5988023952095808","0","167","115","0","0"
"1111","90","input/2698/","21666","13","0","0","0.8502994011976048","0.6167664670658682","0","167","114","0","0"
"1117","90","input/2698/","21409","13","0","0","0.8143712574850299","0.5748502994011976","0","167","116","0","0"
"1122","90","input/3888/","8109","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1120","90","input/2698/","23940","13","0","0","0.8143712574850299","0.5748502994011976","0","167","116","0","0"
"1123","90","input/3888/","8171","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1124","90","input/3888/","8135","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1125","90","input/3888/","8120","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1126","90","input/3888/","8127","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1115","90","input/2698/","23436","13","0","0","0.7964071856287425","0.5508982035928144","0","167","117","0","0"
"1118","90","input/2698/","20864","13","0","0","0.844311377245509","0.5868263473053892","0","167","115","0","0"
"1127","90","input/3888/","8099","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1128","90","input/3888/","8102","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1129","90","input/3888/","8128","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1130","90","input/3888/","8134","0","0","0","4.332138590203106","0","0","837","0","0","0"
"1116","90","input/2698/","20834","13","0","0","0.874251497005988","0.6287425149700598","0","167","113","0","0"
"1119","90","input/2698/","21129","13","0","0","0.8502994011976048","0.6107784431137725","0","167","114","0","0"
"1131","90","input/4563/","24634","26","0","0","2.3629697525206232","2.2813932172318974","0","1091","237","1","0"
"1135","90","input/4563/","24652","26","0","0","2.36205316223648","2.2786434463794683","0","1091","237","1","0"
"1138","90","input/4563/","24899","26","0","0","2.3666361136571954","2.288725939505041","0","1091","236","0","0"
"1134","90","input/4563/","24453","26","0","0","2.372135655362053","2.288725939505041","0","1091","236","1","0"
"1136","90","input/4563/","24903","26","0","0","2.372135655362053","2.2923923006416134","0","1091","235","0","0"
"1139","90","input/4563/","24892","26","0","0","2.3565536205316224","2.2813932172318974","0","1091","238","0","0"
"1132","90","input/4563/","24454","26","0","0","2.3638863428047663","2.2685609532538957","0","1091","238","4","0"
"1137","90","input/4563/","23909","26","0","0","2.3657195233730524","2.2722273143904674","0","1091","238","3","0"
"1133","90","input/4563/","24926","26","0","0","2.3748854262144823","2.2923923006416134","0","1091","234","1","0"
"1140","90","input/4563/","24754","26","0","0","2.360219981668194","2.285976168652612","0","1091","237","0","0"
"1142","90","input/4698/","23076","4","0","0","4.43254920787326","4.42198751800288","0","2083","37","0","0"
"1141","90","input/4698/","23681","4","0","0","4.4383101296207395","4.4272683629380705","0","2083","35","0","0"
"1143","90","input/4698/","22053","4","0","0","4.42630820931349","4.415746519443111","0","2083","39","0","0"
